Date;Time;Distance;VertDev;HorzDev;Headroll;Gradient;PresCutter;F Jacks;RPMCutter;Speed;PresSlurry;WayCyl1;WayCyl2;WayCyl3;PresCyl1;PresCyl2;PresCyl3;Pres Jacks;User;Laser
 01:02:17;15:30:22;17.63;19.0;8.0;1.4;-0.9;65.4;25.5;5.6;1.2;0.0;14.1;5.2;14.5;39.0;49.3;33.0;12.6;PT  ;Laser okay
 01:02:17;15:30:53;17.64;19.0;8.1;1.4;-0.9;110.0;35.4;5.6;1.2;0.0;14.1;5.2;14.5;56.4;51.1;47.3;17.5;PT  ;Laser okay
 01:02:17;15:31:24;17.65;19.0;8.0;1.3;-0.9;90.7;30.4;5.6;-1.2;0.0;14.1;5.2;14.5;48.3;49.4;43.2;15.0;PT  ;Laser okay
 01:02:17;15:31:55;17.66;19.0;7.9;1.3;-0.9;88.4;31.1;5.6;2.4;0.0;14.1;5.2;14.5;48.4;50.0;45.5;15.4;PT  ;Laser okay
 01:02:17;15:32:26;17.66;18.8;7.9;1.3;-0.8;60.3;25.7;5.6;1.2;0.0;14.1;5.2;14.5;41.9;49.4;35.0;12.7;PT  ;Laser okay
 01:02:17;15:32:57;17.67;18.9;8.0;1.3;-0.9;102.5;35.0;4.2;0.0;0.0;14.1;5.1;14.5;52.8;56.8;51.6;17.3;PT  ;Laser okay
 01:02:17;15:33:28;17.69;18.7;8.0;1.3;-0.9;121.1;40.0;5.6;2.4;0.0;14.1;5.1;14.5;54.7;62.2;52.5;19.7;PT  ;Laser okay
 01:02:17;15:33:59;17.69;18.6;7.9;1.3;-0.9;105.3;36.6;5.6;2.4;0.0;14.1;5.1;14.5;55.0;56.4;46.6;18.1;PT  ;Laser okay
 01:02:17;15:34:30;17.70;18.7;7.9;1.3;-0.9;98.2;36.5;5.6;2.4;0.0;14.1;5.1;14.5;52.4;58.4;45.2;18.0;PT  ;Laser okay
 01:02:17;15:35:01;17.71;18.7;7.9;1.3;-0.9;77.7;34.1;5.6;2.4;0.0;14.1;5.1;14.5;51.4;52.5;42.4;16.8;PT  ;Laser okay
 01:02:17;15:35:32;17.72;18.7;7.8;1.3;-0.9;83.3;34.8;5.6;1.2;0.0;14.1;5.1;14.5;49.9;52.1;40.9;17.2;PT  ;Laser okay
 01:02:17;15:36:03;17.73;18.6;8.0;1.3;-0.8;67.9;32.3;5.6;1.2;0.0;14.1;5.1;14.5;46.9;50.3;38.1;15.9;PT  ;Laser okay
 01:02:17;15:36:40;17.73;18.5;7.9;1.3;-0.9;72.0;5.9;5.6;0.0;0.0;14.1;5.1;14.5;41.6;53.1;39.6;2.9;PT  ;Laser okay
 01:02:17;15:37:10;17.75;18.4;7.8;1.3;-0.9;98.1;28.1;4.2;0.0;0.0;14.1;5.0;14.5;52.8;65.5;45.8;13.9;PT  ;Laser okay
 01:02:17;15:37:41;17.76;18.3;7.8;1.3;-0.8;99.3;37.9;5.6;1.2;0.0;14.1;5.1;14.5;51.1;65.5;49.3;18.7;PT  ;Laser okay
 01:02:17;15:38:12;17.76;18.3;7.8;1.3;-0.8;74.5;33.1;5.6;1.2;0.0;14.1;5.1;14.5;47.1;55.0;40.9;16.3;PT  ;Laser okay
 01:02:17;15:38:43;17.77;18.3;7.8;1.3;-0.8;85.6;37.7;5.6;2.4;0.0;14.1;5.1;14.5;48.9;58.9;45.2;18.6;PT  ;Laser okay
 01:02:17;15:39:14;17.78;18.1;7.8;1.3;-0.8;74.2;34.4;7.0;0.0;0.0;14.1;5.1;14.5;44.6;56.5;41.2;17.0;PT  ;Laser okay
 01:02:17;15:39:45;17.78;18.2;7.7;1.3;-0.8;58.6;32.4;7.0;0.0;0.0;14.1;5.1;14.5;40.4;51.2;34.5;16.0;PT  ;Laser okay
 01:02:17;15:40:16;17.78;18.1;7.7;1.3;-0.8;63.3;32.5;7.0;1.2;0.0;14.1;5.1;14.5;40.9;50.9;36.5;16.1;PT  ;Laser okay
 01:02:17;15:40:47;17.79;18.1;7.8;1.3;-0.8;80.9;36.6;7.0;1.2;0.0;14.1;5.1;14.5;45.9;53.6;44.8;18.1;PT  ;Laser okay
 01:02:17;15:41:18;17.80;18.1;7.7;1.3;-0.8;79.3;35.9;5.6;0.0;0.0;14.1;5.1;14.5;46.8;55.0;41.0;17.7;PT  ;Laser okay
 01:02:17;15:41:49;17.80;18.1;7.7;1.3;-0.8;70.4;34.8;5.6;1.2;0.0;14.1;5.1;14.5;43.4;52.3;37.7;17.2;PT  ;Laser okay
 01:02:17;15:42:20;17.81;18.1;7.7;1.3;-0.8;68.0;35.0;5.6;1.2;0.0;14.1;5.1;14.5;44.5;52.5;37.8;17.3;PT  ;Laser okay
 01:02:17;15:42:51;17.81;17.9;7.8;1.3;-0.8;100.5;42.5;5.6;2.4;0.0;14.1;5.1;14.5;54.3;60.5;46.2;21.0;PT  ;Laser okay
 01:02:17;15:43:22;17.84;18.0;7.7;1.3;-0.8;108.0;42.7;4.2;4.8;0.0;14.1;5.1;14.5;56.2;64.0;47.3;21.1;PT  ;Laser okay
 01:02:17;15:43:53;17.85;17.9;7.5;1.3;-0.8;118.2;46.9;4.2;4.8;0.0;14.1;5.0;14.5;61.0;70.7;53.0;23.1;PT  ;Laser okay
 01:02:17;15:44:24;17.86;18.1;7.5;1.3;-0.8;88.7;39.9;5.6;2.4;0.0;14.1;5.1;14.5;51.0;64.8;43.9;19.7;PT  ;Laser okay
 01:02:17;15:44:55;17.87;17.9;7.7;1.3;-0.8;91.9;39.1;5.6;0.0;0.0;14.1;5.0;14.5;52.9;68.0;50.7;19.3;PT  ;Laser okay
 01:02:17;15:45:26;17.88;16.8;6.7;1.3;-0.8;97.6;42.1;5.6;2.4;0.0;14.1;5.0;14.5;53.9;67.8;45.0;20.8;PT  ;Laser okay
 01:02:17;15:45:57;17.89;17.6;7.6;1.3;-0.8;91.6;39.6;7.0;1.2;0.0;14.1;5.0;14.5;53.6;70.9;42.0;19.5;PT  ;Laser okay
 01:02:17;15:46:28;17.90;17.5;7.4;1.3;-0.8;83.4;39.0;5.6;2.4;0.0;14.1;5.0;14.5;49.9;64.1;43.2;19.2;PT  ;Laser okay
 01:02:17;15:46:59;17.90;17.5;7.5;1.3;-0.8;61.7;32.8;7.0;1.2;0.0;14.1;5.1;14.5;44.5;55.2;35.7;16.2;PT  ;Laser okay
 01:02:17;15:47:30;17.91;17.5;7.7;1.2;-0.8;95.2;39.5;5.6;2.4;0.0;14.1;5.0;14.5;51.8;62.9;44.6;19.5;PT  ;Laser okay
 01:02:17;15:48:01;17.92;17.7;7.6;1.2;-0.8;65.9;33.7;5.6;1.2;0.0;14.1;5.1;14.5;44.1;57.5;39.8;16.6;PT  ;Laser okay
 01:02:17;15:48:32;17.93;17.6;7.5;1.2;-0.8;89.2;41.0;5.6;2.4;0.0;14.1;5.0;14.4;54.6;64.1;46.9;20.3;PT  ;Laser okay
 01:02:17;15:49:03;17.93;17.5;7.4;1.2;-0.8;91.4;41.4;5.6;1.2;0.0;14.1;5.0;14.4;51.8;68.2;46.7;20.5;PT  ;Laser okay
 01:02:17;15:49:34;17.94;17.4;7.5;1.2;-0.8;104.5;45.4;5.6;1.2;0.0;14.1;5.0;14.4;55.2;75.1;55.0;22.4;PT  ;Laser okay
 01:02:17;15:50:05;17.94;17.4;7.4;1.2;-0.8;90.4;41.0;5.6;1.2;0.0;14.0;5.0;14.4;51.1;68.5;42.3;20.3;PT  ;Laser okay
 01:02:17;15:50:36;17.95;17.5;7.4;1.2;-0.8;62.9;33.4;7.0;0.0;0.0;14.1;5.1;14.4;42.4;58.4;34.9;16.5;PT  ;Laser okay
 01:02:17;15:51:07;17.95;17.4;7.5;1.2;-0.8;77.9;39.4;7.0;1.2;0.0;14.1;5.0;14.4;48.3;70.3;44.7;19.5;PT  ;Laser okay
 01:02:17;15:51:38;17.96;17.3;7.3;1.2;-0.8;99.7;42.4;5.6;2.4;0.0;14.1;5.0;14.4;52.6;71.4;43.2;20.9;PT  ;Laser okay
 01:02:17;15:52:09;17.97;17.1;7.2;1.2;-0.8;90.0;42.7;7.0;1.2;0.0;14.1;5.0;14.4;49.1;77.3;53.3;21.1;PT  ;Laser okay
 01:02:17;15:52:40;17.98;17.2;7.3;1.2;-0.8;70.2;38.0;7.0;1.2;0.0;14.1;5.0;14.4;47.9;63.1;41.1;18.8;PT  ;Laser okay
 01:02:17;15:53:11;17.99;17.3;7.4;1.2;-0.8;64.9;38.3;5.6;1.2;0.0;14.1;5.1;14.4;46.6;59.6;39.8;18.9;PT  ;Laser okay
 01:02:17;15:53:42;17.99;17.1;7.3;1.2;-0.8;75.1;38.9;5.6;1.2;0.0;14.1;5.1;14.4;47.2;63.3;40.8;19.2;PT  ;Laser okay
 01:02:17;15:54:13;18.00;17.1;7.4;1.2;-0.8;73.2;39.1;5.6;1.2;0.0;14.1;5.1;14.4;47.5;61.5;41.0;19.3;PT  ;Laser okay
 01:02:17;15:54:44;18.00;17.2;7.5;1.2;-0.8;55.0;36.1;5.6;1.2;0.0;14.1;5.1;14.4;43.1;56.2;38.3;17.8;PT  ;Laser okay
 01:02:17;15:55:15;18.01;17.1;7.4;1.2;-0.8;65.9;37.8;5.6;1.2;0.0;14.1;5.1;14.4;45.8;59.0;40.2;18.7;PT  ;Laser okay
 01:02:17;15:55:46;18.02;17.0;7.4;1.2;-0.8;78.4;39.9;5.6;2.4;0.0;14.1;5.1;14.4;49.2;61.8;42.3;19.7;PT  ;Laser okay
 01:02:17;15:56:17;18.02;17.0;7.2;1.2;-0.8;102.4;46.1;5.6;2.4;0.0;14.1;5.1;14.4;56.5;71.4;44.6;22.8;PT  ;Laser okay
 01:02:17;15:56:48;18.03;17.0;7.3;1.2;-0.8;101.2;45.6;5.6;1.2;0.0;14.1;5.0;14.3;54.9;70.8;45.5;22.5;PT  ;Laser okay
 01:02:17;15:57:19;18.04;17.1;7.3;1.2;-0.8;65.0;38.6;5.6;1.2;0.0;14.1;5.1;14.4;46.7;58.3;38.8;19.0;PT  ;Laser okay
 01:02:17;15:57:50;18.04;17.1;7.4;1.2;-0.8;55.1;36.9;5.6;1.2;0.0;14.1;5.1;14.4;44.0;57.2;36.8;18.2;PT  ;Laser okay
 01:02:17;15:58:21;18.05;17.0;7.3;1.2;-0.8;64.6;39.1;5.6;1.2;0.0;14.1;5.1;14.4;46.8;57.8;38.8;19.3;PT  ;Laser okay
 01:02:17;15:58:52;18.05;16.9;7.4;1.2;-0.8;69.5;39.8;5.6;1.2;0.0;14.1;5.1;14.3;46.6;58.8;40.0;19.7;PT  ;Laser okay
 01:02:17;15:59:23;18.06;17.0;7.2;1.2;-0.8;60.2;37.8;5.6;1.2;0.0;14.1;5.1;14.3;45.6;56.5;37.6;18.7;PT  ;Laser okay
 01:02:17;15:59:54;18.07;16.9;7.3;1.2;-0.8;109.8;41.9;4.2;6.0;0.0;14.1;4.9;14.3;68.2;85.9;52.7;20.7;PT  ;Laser okay
 01:02:17;16:00:27;18.08;16.8;7.3;1.2;-0.8;134.0;17.6;2.8;1.2;0.0;14.0;4.7;14.2;66.0;100.7;63.9;8.7;PT  ;Laser okay
 01:02:17;16:01:16;18.11;16.7;7.1;1.2;-0.8;130.9;15.5;1.4;-1.2;0.0;14.1;4.6;14.3;60.9;112.7;51.2;7.7;PT  ;Laser okay
 01:02:17;16:01:48;18.12;16.7;7.3;1.2;-0.8;95.2;6.4;5.6;-1.2;0.0;14.1;4.8;14.2;57.4;83.4;49.1;3.1;PT  ;Laser okay
 01:02:17;16:02:19;18.13;16.7;7.1;1.2;-0.8;110.8;42.9;5.6;4.8;0.0;14.1;4.9;14.2;62.7;79.4;61.7;21.2;PT  ;Laser okay
 01:02:17;16:02:51;18.13;16.5;7.4;1.2;-0.8;0.0;0.0;0.0;0.0;0.0;14.1;5.1;14.3;40.7;55.1;37.5;0.0;PT  ;Laser okay
 01:02:17;16:03:21;18.14;16.7;7.4;1.2;-0.8;0.0;0.0;0.0;0.0;0.0;14.2;5.1;14.3;27.6;51.8;23.3;0.0;PT  ;Laser okay
 01:02:17;16:03:52;18.14;16.6;7.6;1.2;-0.8;0.0;0.1;0.0;0.0;0.0;14.2;5.1;14.3;27.6;51.9;23.1;0.1;PT  ;Laser okay
 01:02:17;16:04:36;18.14;16.3;7.1;1.2;-0.8;21.5;0.0;0.0;-1.2;0.0;14.2;5.1;14.3;27.9;52.7;23.5;0.0;PT  ;Laser okay
 01:02:17;16:05:06;18.16;16.4;7.3;1.1;-0.8;118.3;41.5;5.6;6.0;0.0;14.1;5.0;14.2;69.8;84.5;57.2;20.5;PT  ;Laser okay
 01:02:17;16:05:37;18.17;16.4;7.3;1.1;-0.8;93.8;36.6;5.6;2.4;0.0;14.1;5.0;14.2;61.5;75.0;52.2;18.1;PT  ;Laser okay
 01:02:17;16:06:08;18.17;16.4;7.2;1.1;-0.8;68.8;29.3;5.6;1.2;0.0;14.1;5.1;14.2;52.7;62.3;46.7;14.5;PT  ;Laser okay
 01:02:17;16:06:39;18.18;16.3;7.0;1.1;-0.8;77.4;33.0;5.6;2.4;0.0;14.1;5.1;14.2;54.5;65.2;47.7;16.3;PT  ;Laser okay
 01:02:17;16:07:10;18.19;16.1;6.9;1.1;-0.8;111.4;40.6;5.6;1.2;0.0;14.1;5.0;14.1;66.3;76.0;65.0;20.1;PT  ;Laser okay
 01:02:17;16:07:41;18.20;16.1;6.8;1.1;-0.7;97.9;37.7;4.2;2.4;0.0;14.1;5.0;14.1;62.4;76.6;56.3;18.6;PT  ;Laser okay
 01:02:17;16:08:12;18.21;16.1;6.9;1.1;-0.8;92.4;34.7;5.6;1.2;0.0;14.1;5.1;14.2;61.8;67.0;49.8;17.2;PT  ;Laser okay
 01:02:17;16:08:43;18.22;16.1;7.0;1.1;-0.8;89.8;34.7;7.0;1.2;0.0;14.1;5.1;14.1;57.6;66.0;50.9;17.1;PT  ;Laser okay
 01:02:17;16:09:14;18.23;16.2;7.0;1.1;-0.8;81.7;33.5;5.6;1.2;0.0;14.1;5.1;14.1;56.3;63.6;51.6;16.5;PT  ;Laser okay
 01:02:17;16:09:45;18.24;16.0;6.8;1.1;-0.7;108.4;41.2;5.6;2.4;0.0;14.1;5.1;14.1;68.3;73.3;62.8;20.3;PT  ;Laser okay
 01:02:17;16:10:16;18.25;16.0;6.8;1.1;-0.7;134.1;45.5;4.2;2.4;0.0;14.1;4.9;14.0;70.4;88.6;73.0;22.5;PT  ;Laser okay
 01:02:17;16:10:47;18.26;15.9;6.7;1.1;-0.7;117.6;42.0;5.6;2.4;0.0;14.1;4.9;14.0;60.9;82.7;78.1;20.7;PT  ;Laser okay
 01:02:17;16:11:18;18.27;16.2;7.0;1.1;-0.8;88.1;32.6;5.6;1.2;0.0;14.1;1.4;14.1;64.7;14.9;62.7;16.1;PT  ;Laser okay
 01:02:17;16:11:49;18.28;15.9;7.0;1.1;-0.8;90.1;31.3;5.6;1.2;0.0;14.1;-0.2;14.2;57.9;23.0;56.3;15.5;PT  ;Laser okay
 01:02:17;16:12:20;18.29;15.9;6.9;1.1;-0.8;101.9;34.2;5.6;1.2;0.0;14.0;-0.2;14.3;59.9;26.9;54.8;16.9;PT  ;Laser okay
 01:02:17;16:12:51;18.30;15.8;6.9;1.1;-0.8;84.5;31.1;5.6;1.2;0.0;14.1;-0.2;14.3;56.6;27.3;52.4;15.4;PT  ;Laser okay
 01:02:17;16:13:22;18.31;15.9;7.1;1.1;-0.8;133.4;46.4;4.2;2.4;0.0;14.0;-0.2;14.2;80.5;29.2;75.4;22.9;PT  ;Laser okay
 01:02:17;16:13:53;18.32;15.7;6.9;1.1;-0.8;145.6;47.5;4.2;3.6;0.0;14.0;-0.2;14.2;86.1;30.3;73.7;23.5;PT  ;Laser okay
 01:02:17;16:14:24;18.32;15.7;6.8;1.1;-0.8;103.7;31.7;5.6;1.2;0.0;14.1;-0.2;14.3;60.7;30.9;66.8;15.7;PT  ;Laser okay
 01:02:17;16:14:55;18.34;15.6;6.8;1.1;-0.8;145.4;45.7;4.2;2.4;0.0;14.0;-0.2;14.3;86.4;32.2;75.1;22.6;PT  ;Laser okay
 01:02:17;16:15:26;18.35;15.6;6.9;1.1;-0.8;100.8;33.7;4.2;2.4;0.0;14.1;-0.2;14.3;64.1;31.5;63.9;16.6;PT  ;Laser okay
 01:02:17;16:15:57;18.35;15.6;6.8;1.1;-0.8;76.6;28.6;5.6;1.2;0.0;14.1;-0.2;14.3;53.0;31.7;52.5;14.1;PT  ;Laser okay
 01:02:17;16:16:28;18.36;15.5;6.9;1.1;-0.8;116.7;39.8;5.6;2.4;0.0;14.1;-0.2;14.1;66.0;31.9;80.1;19.7;PT  ;Laser okay
 01:02:17;16:16:59;18.38;15.5;6.7;1.1;-0.8;92.8;32.6;5.6;2.4;0.0;14.1;-0.2;14.2;60.6;32.2;62.6;16.1;PT  ;Laser okay
 01:02:17;16:17:30;18.38;15.5;6.8;1.1;-0.8;82.4;31.1;5.6;1.2;0.0;14.1;-0.2;14.2;54.0;32.0;61.1;15.4;PT  ;Laser okay
 01:02:17;16:18:01;18.39;15.5;6.9;1.1;-0.8;112.7;42.6;5.6;2.4;0.0;14.1;-0.2;14.1;79.1;32.4;72.0;21.1;PT  ;Laser okay
 01:02:17;16:18:32;18.40;15.4;6.8;1.1;-0.8;127.9;42.3;4.2;3.6;0.0;14.0;-0.2;14.1;76.8;32.7;79.5;20.9;PT  ;Laser okay
 01:02:17;16:19:03;18.41;15.3;6.8;1.1;-0.8;80.0;26.5;5.6;3.6;0.0;14.1;-0.2;14.1;55.2;32.9;57.5;13.1;PT  ;Laser okay
 01:02:17;16:19:34;18.42;15.3;6.6;1.0;-0.8;81.4;30.7;5.6;-1.2;0.0;14.1;-0.2;14.1;57.6;33.1;64.6;15.2;PT  ;Laser okay
 01:02:17;16:20:05;18.43;15.2;6.6;1.0;-0.8;132.9;42.1;5.6;2.4;0.0;14.0;-0.1;14.0;83.4;33.3;75.5;20.8;PT  ;Laser okay
 01:02:17;16:20:36;18.44;15.3;6.8;1.1;-0.7;125.2;40.4;4.2;2.4;0.0;14.0;-0.1;14.0;73.8;33.4;72.6;19.9;PT  ;Laser okay
 01:02:17;16:21:07;18.45;15.3;6.7;1.0;-0.8;60.8;21.7;5.6;-1.2;0.0;14.1;-0.1;14.1;47.6;33.5;46.7;10.7;PT  ;Laser okay
 01:02:17;16:21:38;18.46;15.3;6.9;1.0;-0.8;96.2;33.7;5.6;2.4;0.0;14.1;-0.1;14.1;65.8;33.7;65.4;16.6;PT  ;Laser okay
 01:02:17;16:22:09;18.47;15.3;6.9;1.0;-0.8;101.7;34.4;5.6;1.2;0.0;14.1;-0.1;14.0;58.3;33.9;73.5;17.0;PT  ;Laser okay
 01:02:17;16:22:40;18.48;15.2;6.6;1.0;-0.8;92.3;32.8;5.6;1.2;0.0;14.1;-0.1;14.1;62.5;33.8;58.5;16.2;PT  ;Laser okay
 01:02:17;16:23:11;18.48;15.2;6.7;1.0;-0.8;103.6;35.4;5.6;1.2;0.0;14.1;-0.1;14.0;61.7;34.1;70.8;17.5;PT  ;Laser okay
 01:02:17;16:23:42;18.49;15.3;6.6;1.0;-0.7;75.0;29.4;5.6;0.0;0.0;14.1;-0.1;14.1;51.4;33.5;54.6;14.5;PT  ;Laser okay
 01:02:17;16:24:13;18.50;15.1;6.8;1.0;-0.7;133.3;45.2;2.8;3.6;0.0;14.0;-0.1;14.0;78.6;34.1;84.1;22.3;PT  ;Laser okay
 01:02:17;16:24:46;18.50;15.2;6.7;1.0;-0.7;78.7;2.4;5.6;0.0;0.0;14.1;-0.1;14.1;51.1;34.6;50.2;1.2;PT  ;Laser okay
 01:02:17;16:25:24;18.51;15.1;6.8;1.0;-0.8;59.0;4.0;5.6;0.0;0.0;14.1;-0.1;14.1;42.3;34.7;43.3;2.0;PT  ;Laser okay
 01:02:17;16:26:13;18.52;15.0;6.6;1.0;-0.7;77.7;0.0;1.4;0.0;0.0;14.1;-0.1;14.2;42.9;34.9;43.2;0.0;PT  ;Laser okay
 01:02:17;16:26:44;18.53;15.0;6.7;1.0;-0.7;102.9;32.2;5.6;1.2;0.0;14.1;-0.1;14.1;66.5;35.0;60.1;15.9;PT  ;Laser okay
 01:02:17;16:27:15;18.54;15.0;6.7;1.0;-0.7;89.5;29.6;5.6;1.2;0.0;14.1;-0.1;14.1;55.4;35.1;60.4;14.6;PT  ;Laser okay
 01:02:17;16:27:46;18.55;15.0;6.6;1.0;-0.7;80.5;27.4;5.6;1.2;0.0;14.1;-0.1;14.1;51.7;35.3;53.3;13.6;PT  ;Laser okay
 01:02:17;16:28:17;18.55;14.8;6.6;1.0;-0.7;66.2;24.9;5.6;1.2;0.0;14.1;-0.1;14.1;49.1;34.9;49.0;12.3;PT  ;Laser okay
 01:02:17;16:28:48;18.56;14.9;6.7;1.0;-0.7;97.5;33.0;5.6;2.4;0.0;14.1;-0.1;14.1;61.6;35.4;66.1;16.3;PT  ;Laser okay
 01:02:17;16:29:19;18.57;15.0;6.7;1.0;-0.7;99.1;33.3;5.6;1.2;0.0;14.1;-0.1;14.1;67.8;35.5;58.6;16.4;PT  ;Laser okay
 01:02:17;16:29:50;18.58;15.0;6.7;1.0;-0.7;75.1;27.8;5.6;1.2;0.0;14.1;-0.1;14.1;51.7;35.6;50.1;13.8;PT  ;Laser okay
 01:02:17;16:30:21;18.58;14.8;6.7;1.0;-0.7;89.7;34.0;5.6;2.4;0.0;14.1;-0.1;14.1;59.0;35.8;56.8;16.8;PT  ;Laser okay
 01:02:17;16:30:52;18.58;14.6;6.5;1.0;-0.7;90.4;29.5;5.6;0.0;0.0;14.1;-0.1;14.1;57.9;36.0;60.4;14.6;PT  ;Laser okay
 01:02:17;16:31:23;18.60;14.5;6.4;1.0;-0.7;103.1;33.2;5.6;2.4;0.0;14.1;-0.1;14.1;61.4;36.2;63.3;16.4;PT  ;Laser okay
 01:02:17;16:31:54;18.61;14.5;6.3;1.0;-0.7;115.2;36.5;5.6;3.6;0.0;14.1;-0.1;14.0;69.3;36.3;66.1;18.0;PT  ;Laser okay
 01:02:17;16:32:25;18.62;14.6;6.4;1.0;-0.7;97.0;34.7;5.6;1.2;0.0;14.1;-0.1;14.0;65.7;36.3;61.3;17.2;PT  ;Laser okay
 01:02:17;16:32:56;18.62;14.6;6.5;1.0;-0.7;76.9;29.8;5.6;1.2;0.0;14.1;-0.1;14.1;54.3;36.4;56.4;14.7;PT  ;Laser okay
 01:02:17;16:33:27;18.63;14.7;6.5;1.0;-0.7;70.1;27.5;5.6;0.0;0.0;14.1;-0.1;14.1;49.4;36.5;52.5;13.6;PT  ;Laser okay
 01:02:17;16:33:58;18.63;14.8;6.5;1.0;-0.7;59.7;25.7;5.6;0.0;0.0;14.1;-0.1;14.1;47.5;36.4;48.5;12.7;PT  ;Laser okay
 01:02:17;16:34:29;18.64;14.8;6.3;1.0;-0.7;107.7;35.7;5.6;2.4;0.0;14.1;-0.1;14.0;65.0;36.6;62.4;17.7;PT  ;Laser okay
 01:02:17;16:35:00;18.65;18.8;9.2;1.0;-0.7;110.9;36.5;5.6;1.2;0.0;14.1;-0.1;14.0;69.3;36.7;68.6;18.0;PT  ;No Laser
 01:02:17;16:35:31;18.66;14.9;6.5;1.0;-0.7;85.2;31.5;5.6;1.2;0.0;14.1;-0.1;14.1;57.0;36.8;54.7;15.5;PT  ;Laser okay
 01:02:17;16:36:02;18.67;14.7;6.6;1.0;-0.7;86.3;33.7;5.6;2.4;0.0;14.1;-0.1;14.0;57.4;36.9;61.1;16.6;PT  ;Laser okay
 01:02:17;16:36:33;18.67;14.7;6.5;1.0;-0.7;71.3;30.8;5.6;1.2;0.0;14.1;-0.1;14.1;54.0;36.9;53.4;15.2;PT  ;Laser okay
 01:02:17;16:37:04;18.68;14.7;6.5;1.0;-0.7;66.6;30.4;5.6;1.2;0.0;14.1;-0.1;14.1;52.9;36.8;51.1;15.0;PT  ;Laser okay
 01:02:17;16:37:35;18.68;14.7;6.5;1.0;-0.7;87.5;35.0;5.6;1.2;0.0;14.1;-0.1;14.0;62.5;37.1;58.5;17.3;PT  ;Laser okay
 01:02:17;16:38:06;18.69;14.6;6.7;1.0;-0.7;79.6;35.8;5.6;1.2;0.0;14.1;-0.1;14.0;62.0;37.2;60.0;17.7;PT  ;Laser okay
 01:02:17;16:38:37;18.70;14.5;6.6;1.0;-0.7;103.1;40.6;5.6;2.4;0.0;14.1;-0.1;14.0;59.3;37.3;74.5;20.1;PT  ;Laser okay
 01:02:17;16:39:08;18.71;14.7;6.5;1.0;-0.7;113.9;40.7;5.6;2.4;0.0;14.1;-0.1;14.0;70.4;37.4;69.1;20.1;PT  ;No Laser
 01:02:17;16:39:39;18.72;14.5;6.6;1.0;-0.7;110.0;36.9;5.6;1.2;0.0;14.1;-0.1;14.0;67.3;37.4;59.4;18.2;PT  ;Laser okay
 01:02:17;16:40:10;18.73;14.5;6.6;1.0;-0.7;70.1;31.7;5.6;1.2;0.0;14.1;-0.1;14.1;51.6;37.4;50.9;15.6;PT  ;Laser okay
 01:02:17;16:40:41;18.74;14.5;6.6;1.0;-0.7;108.4;40.8;5.6;2.4;0.0;14.1;-0.1;14.0;69.4;37.6;64.3;20.2;PT  ;Laser okay
 01:02:17;16:41:12;18.75;14.7;6.5;1.0;-0.7;105.0;37.6;4.2;2.4;0.0;14.1;-0.1;14.0;62.6;37.7;63.2;18.6;PT  ;Laser okay
 01:02:17;16:41:43;18.76;14.5;6.5;1.0;-0.8;113.8;42.4;5.6;2.4;0.0;14.0;-0.1;14.0;67.0;38.5;68.0;20.9;PT  ;Laser okay
 01:02:17;16:42:18;18.77;14.4;6.5;1.0;-0.7;101.8;6.3;5.6;-1.2;0.0;14.1;-0.1;14.0;62.4;38.1;60.2;3.1;PT  ;Laser okay
 01:02:17;16:42:48;18.78;14.3;6.5;1.0;-0.7;101.7;37.5;5.6;3.6;0.0;14.1;-0.1;14.0;63.4;38.0;64.4;18.5;PT  ;Laser okay
 01:02:17;16:43:19;18.79;14.3;6.5;1.0;-0.7;85.1;33.6;5.6;2.4;0.0;14.1;-0.1;14.0;56.3;38.0;69.2;16.6;PT  ;Laser okay
 01:02:17;16:43:50;18.80;14.4;6.5;0.9;-0.7;93.9;34.3;5.6;0.0;0.0;14.1;-0.1;14.0;60.6;38.3;61.3;17.0;PT  ;Laser okay
 01:02:17;16:44:23;18.81;14.3;6.6;1.0;-0.7;66.9;6.0;5.6;0.0;0.0;14.1;-0.1;14.1;50.2;38.2;48.9;2.9;PT  ;Laser okay
 01:02:17;16:44:54;18.82;14.3;6.6;1.0;-0.7;88.2;36.2;5.6;1.2;0.0;14.1;-0.1;14.0;62.6;38.4;59.5;17.9;PT  ;Laser okay
 01:02:17;16:45:25;18.83;14.4;6.6;0.9;-0.7;97.3;38.7;5.6;2.4;0.0;14.1;-0.1;14.0;59.8;39.2;71.3;19.1;PT  ;Laser okay
 01:02:17;16:45:56;18.84;14.5;6.6;1.0;-0.6;99.8;36.8;5.6;1.2;0.0;14.1;-0.1;14.0;60.0;39.3;62.9;18.2;PT  ;Laser okay
 01:02:17;16:46:27;18.85;14.5;6.5;1.0;-0.7;84.8;33.6;5.6;1.2;0.0;14.1;-0.1;14.1;56.3;38.5;58.4;16.6;PT  ;Laser okay
 01:02:17;16:46:58;18.86;14.5;6.7;1.0;-0.7;75.5;33.6;7.0;1.2;0.0;14.1;-0.1;14.1;53.3;38.5;55.5;16.6;PT  ;Laser okay
 01:02:17;16:47:29;18.86;14.7;6.6;1.0;-0.7;70.9;34.1;5.6;0.0;0.0;14.1;-0.1;14.1;51.0;38.6;55.8;16.9;PT  ;Laser okay
